Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
168547;5065;168;10;15;14;2;Савёловский;LINESTRING (37.570759 55.804144, 37.570986 55.804188);POINT (37.5709 55.8042);myData.biz;55.804144;37.570759;55.804188;37.570986
168548;1508;50;3;4;4;0;Савёловский;LINESTRING (37.567863 55.804818, 37.567129 55.804646);POINT (37.5675 55.8047);myData.biz;55.804818;37.567863;55.804646;37.567129
168550;3086;102;6;9;8;1;Савёловский;LINESTRING (37.568812 55.798831, 37.568677 55.798822);POINT (37.5687 55.7988);myData.biz;55.798831;37.568812;55.798822;37.568677
168551;1490;49;3;4;4;0;Савёловский;LINESTRING (37.568812 55.798831, 37.570099 55.798908);POINT (37.5695 55.7989);myData.biz;55.798831;37.568812;55.798908;37.570099
168552;16799;559;34;53;47;7;Савёловский;LINESTRING (37.567285 55.801645, 37.567025 55.801895);POINT (37.5672 55.8018);myData.biz;55.801645;37.567285;55.801895;37.567025
168553;25972;865;53;82;73;11;Савёловский;LINESTRING (37.567025 55.801895, 37.566315 55.801663);POINT (37.5667 55.8018);myData.biz;55.801895;37.567025;55.801663;37.566315
168554;48441;1614;100;153;137;20;Савёловский;LINESTRING (37.566315 55.801663, 37.566117 55.801866);POINT (37.5662 55.8018);myData.biz;55.801663;37.566315;55.801866;37.566117
168555;40176;1339;83;127;113;17;Савёловский;LINESTRING (37.566117 55.801866, 37.566003 55.801985);POINT (37.5661 55.8019);myData.biz;55.801866;37.566117;55.801985;37.566003
168556;63803;2126;132;201;180;27;Савёловский;LINESTRING (37.566003 55.801985, 37.565731 55.802272);POINT (37.5659 55.8021);myData.biz;55.801985;37.566003;55.802272;37.565731
168557;42789;1426;88;135;121;18;Савёловский;LINESTRING (37.565731 55.802272, 37.565687 55.802319);POINT (37.5657 55.8023);myData.biz;55.802272;37.565731;55.802319;37.565687
168558;38347;1278;79;121;108;16;Савёловский;LINESTRING (37.565687 55.802319, 37.565665 55.802409);POINT (37.5657 55.8024);myData.biz;55.802319;37.565687;55.802409;37.565665
168559;38347;1278;79;121;108;16;Савёловский;LINESTRING (37.565665 55.802409, 37.565522 55.802565);POINT (37.5656 55.8025);myData.biz;55.802409;37.565665;55.802565;37.565522
168560;43974;1465;91;139;124;19;Савёловский;LINESTRING (37.564606 55.803546, 37.564524 55.803623);POINT (37.5646 55.8036);myData.biz;55.803546;37.564606;55.803623;37.564524
168561;142955;4765;296;452;405;61;Савёловский;LINESTRING (37.564524 55.803623, 37.564451 55.803692);POINT (37.5645 55.8037);myData.biz;55.803623;37.564524;55.803692;37.564451
168562;142955;4765;296;452;405;61;Савёловский;LINESTRING (37.564451 55.803692, 37.564345 55.803656);POINT (37.5644 55.8037);myData.biz;55.803692;37.564451;55.803656;37.564345
168565;3122;104;6;9;8;1;Савёловский;LINESTRING (37.575726 55.800867, 37.576284 55.800925);POINT (37.576 55.8009);myData.biz;55.800867;37.575726;55.800925;37.576284
168566;2678;89;5;8;7;1;Савёловский;LINESTRING (37.565427 55.799818, 37.565329 55.799782);POINT (37.5654 55.7998);myData.biz;55.799818;37.565427;55.799782;37.565329
168567;31666;1055;65;100;89;13;Савёловский;LINESTRING (37.567513 55.79848, 37.56644 55.799594);POINT (37.567 55.799);myData.biz;55.79848;37.567513;55.799594;37.56644
168568;9342;311;19;29;26;4;Савёловский;LINESTRING (37.56688 55.798555, 37.56566 55.798221);POINT (37.5663 55.7984);myData.biz;55.798555;37.56688;55.798221;37.56566
168569;1741;58;3;5;4;0;Савёловский;LINESTRING (37.581762 55.801632, 37.581509 55.802747);POINT (37.5816 55.8022);myData.biz;55.801632;37.581762;55.802747;37.581509
168570;20965;698;43;66;59;9;Савёловский;LINESTRING (37.567704 55.804843, 37.567545 55.805065);POINT (37.5676 55.805);myData.biz;55.804843;37.567704;55.805065;37.567545
168571;20964;698;43;66;59;9;Савёловский;LINESTRING (37.567545 55.805065, 37.567393 55.805081);POINT (37.5675 55.8051);myData.biz;55.805065;37.567545;55.805081;37.567393
168575;133356;4445;276;422;377;57;Савёловский;LINESTRING (37.563652 55.802471, 37.563142 55.802318);POINT (37.5634 55.8024);myData.biz;55.802471;37.563652;55.802318;37.563142
168576;101506;3383;210;321;287;43;Савёловский;LINESTRING (37.561317 55.801877, 37.561088 55.802132);POINT (37.5612 55.802);myData.biz;55.801877;37.561317;55.802132;37.561088
168577;101506;3383;210;321;287;43;Савёловский;LINESTRING (37.561088 55.802132, 37.561025 55.802142);POINT (37.5611 55.8021);myData.biz;55.802132;37.561088;55.802142;37.561025
168578;101506;3383;210;321;287;43;Савёловский;LINESTRING (37.561025 55.802142, 37.560969 55.802174);POINT (37.561 55.8022);myData.biz;55.802142;37.561025;55.802174;37.560969
168579;61409;2046;127;194;173;26;Савёловский;LINESTRING (37.560969 55.802174, 37.560896 55.80215);POINT (37.5609 55.8022);myData.biz;55.802174;37.560969;55.80215;37.560896
168582;28556;951;59;90;80;12;Савёловский;LINESTRING (37.574691 55.804699, 37.574487 55.805042);POINT (37.5746 55.8049);myData.biz;55.804699;37.574691;55.805042;37.574487
168583;29033;967;60;91;82;12;Савёловский;LINESTRING (37.574487 55.805042, 37.574424 55.805148);POINT (37.5745 55.8051);myData.biz;55.805042;37.574487;55.805148;37.574424
168584;6036;201;12;19;17;2;Савёловский;LINESTRING (37.574424 55.805148, 37.574767 55.805211);POINT (37.5746 55.8052);myData.biz;55.805148;37.574424;55.805211;37.574767
168585;481;16;0;1;1;0;Савёловский;LINESTRING (37.574767 55.805211, 37.574545 55.805593);POINT (37.5747 55.8054);myData.biz;55.805211;37.574767;55.805593;37.574545
168586;3305;110;6;10;9;1;Савёловский;LINESTRING (37.574545 55.805593, 37.574917 55.805661);POINT (37.5747 55.8056);myData.biz;55.805593;37.574545;55.805661;37.574917
168587;3708;123;7;11;10;1;Савёловский;LINESTRING (37.574767 55.805211, 37.575139 55.805279);POINT (37.575 55.8052);myData.biz;55.805211;37.574767;55.805279;37.575139
168588;1892;63;3;5;5;0;Савёловский;LINESTRING (37.566839 55.80266, 37.567136 55.802751);POINT (37.567 55.8027);myData.biz;55.80266;37.566839;55.802751;37.567136
168589;54302;1810;112;171;153;23;Савёловский;LINESTRING (37.57095 55.800384, 37.571127 55.799876);POINT (37.571 55.8001);myData.biz;55.800384;37.57095;55.799876;37.571127
168590;24646;821;51;77;69;10;Савёловский;LINESTRING (37.571127 55.799876, 37.571911 55.799945);POINT (37.5715 55.7999);myData.biz;55.799876;37.571127;55.799945;37.571911
168591;50504;1683;104;159;143;21;Савёловский;LINESTRING (37.571911 55.799945, 37.572581 55.800004);POINT (37.5722 55.8);myData.biz;55.799945;37.571911;55.800004;37.572581
168592;50262;1675;104;159;142;21;Савёловский;LINESTRING (37.572581 55.800004, 37.57276 55.799087);POINT (37.5727 55.7995);myData.biz;55.800004;37.572581;55.799087;37.57276
168593;38703;1290;80;122;109;16;Савёловский;LINESTRING (37.57276 55.799087, 37.572857 55.79859);POINT (37.5728 55.7988);myData.biz;55.799087;37.57276;55.79859;37.572857
168594;82369;2745;170;260;233;35;Савёловский;LINESTRING (37.572857 55.79859, 37.573044 55.797623);POINT (37.573 55.7981);myData.biz;55.79859;37.572857;55.797623;37.573044
168596;542;18;1;1;1;0;Савёловский;LINESTRING (37.577745 55.800495, 37.577947 55.8005);POINT (37.5778 55.8005);myData.biz;55.800495;37.577745;55.8005;37.577947
168597;542;18;1;1;1;0;Савёловский;LINESTRING (37.577947 55.8005, 37.578492 55.800514);POINT (37.5782 55.8005);myData.biz;55.8005;37.577947;55.800514;37.578492
168598;542;18;1;1;1;0;Савёловский;LINESTRING (37.578492 55.800514, 37.579037 55.800527);POINT (37.5788 55.8005);myData.biz;55.800514;37.578492;55.800527;37.579037
168599;542;18;1;1;1;0;Савёловский;LINESTRING (37.579037 55.800527, 37.579028 55.800646);POINT (37.579 55.8006);myData.biz;55.800527;37.579037;55.800646;37.579028
168600;542;18;1;1;1;0;Савёловский;LINESTRING (37.579028 55.800646, 37.579022 55.800689);POINT (37.579 55.8007);myData.biz;55.800646;37.579028;55.800689;37.579022
168601;542;18;1;1;1;0;Савёловский;LINESTRING (37.579022 55.800689, 37.57917 55.800693);POINT (37.5791 55.8007);myData.biz;55.800689;37.579022;55.800693;37.57917
168602;542;18;1;1;1;0;Савёловский;LINESTRING (37.57917 55.800693, 37.579593 55.800703);POINT (37.5794 55.8007);myData.biz;55.800693;37.57917;55.800703;37.579593
168603;542;18;1;1;1;0;Савёловский;LINESTRING (37.579593 55.800703, 37.579659 55.800752);POINT (37.5796 55.8007);myData.biz;55.800703;37.579593;55.800752;37.579659
168604;542;18;1;1;1;0;Савёловский;LINESTRING (37.579659 55.800752, 37.57981 55.800776);POINT (37.5797 55.8008);myData.biz;55.800752;37.579659;55.800776;37.57981
168605;542;18;1;1;1;0;Савёловский;LINESTRING (37.57981 55.800776, 37.580223 55.800789);POINT (37.58 55.8008);myData.biz;55.800776;37.57981;55.800789;37.580223
168606;589;19;1;1;1;0;Савёловский;LINESTRING (37.580223 55.800789, 37.580568 55.800798);POINT (37.5804 55.8008);myData.biz;55.800789;37.580223;55.800798;37.580568
168607;589;19;1;1;1;0;Савёловский;LINESTRING (37.580568 55.800798, 37.580605 55.800529);POINT (37.5806 55.8007);myData.biz;55.800798;37.580568;55.800529;37.580605
168608;9035;301;18;28;25;3;Савёловский;LINESTRING (37.56495 55.795318, 37.564616 55.795632);POINT (37.5648 55.7955);myData.biz;55.795318;37.56495;55.795632;37.564616
168609;2976;99;6;9;8;1;Савёловский;LINESTRING (37.564616 55.795632, 37.565728 55.795945);POINT (37.5652 55.7958);myData.biz;55.795632;37.564616;55.795945;37.565728
168622;4486;149;9;14;12;1;Савёловский;LINESTRING (37.582367 55.800781, 37.582875 55.8008);POINT (37.5826 55.8008);myData.biz;55.800781;37.582367;55.8008;37.582875
168623;29084;969;60;92;82;12;Савёловский;LINESTRING (37.582875 55.8008, 37.582967 55.800804);POINT (37.5829 55.8008);myData.biz;55.8008;37.582875;55.800804;37.582967
168624;29084;969;60;92;82;12;Савёловский;LINESTRING (37.582967 55.800804, 37.583204 55.800812);POINT (37.5831 55.8008);myData.biz;55.800804;37.582967;55.800812;37.583204
168625;29084;969;60;92;82;12;Савёловский;LINESTRING (37.583204 55.800812, 37.583234 55.800814);POINT (37.5832 55.8008);myData.biz;55.800812;37.583204;55.800814;37.583234
168626;500;16;0;1;1;0;Савёловский;LINESTRING (37.577062 55.800454, 37.577316 55.800086);POINT (37.5772 55.8003);myData.biz;55.800454;37.577062;55.800086;37.577316
168627;34510;1150;71;109;97;14;Савёловский;LINESTRING (37.577316 55.800086, 37.577381 55.799967);POINT (37.5773 55.8);myData.biz;55.800086;37.577316;55.799967;37.577381
168628;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.577381 55.799967, 37.577603 55.799922);POINT (37.5775 55.7999);myData.biz;55.799967;37.577381;55.799922;37.577603
168629;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.577603 55.799922, 37.578511 55.799924);POINT (37.5781 55.7999);myData.biz;55.799922;37.577603;55.799924;37.578511
168630;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.578511 55.799924, 37.578617 55.799924);POINT (37.5786 55.7999);myData.biz;55.799924;37.578511;55.799924;37.578617
168631;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.578617 55.799924, 37.578964 55.799925);POINT (37.5788 55.7999);myData.biz;55.799924;37.578617;55.799925;37.578964
168632;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.578964 55.799925, 37.579295 55.799926);POINT (37.5791 55.7999);myData.biz;55.799925;37.578964;55.799926;37.579295
168633;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.579295 55.799926, 37.57958 55.799927);POINT (37.5794 55.7999);myData.biz;55.799926;37.579295;55.799927;37.57958
168634;35237;1174;72;111;99;15;Савёловский;LINESTRING (37.57958 55.799927, 37.580392 55.799929);POINT (37.58 55.7999);myData.biz;55.799927;37.57958;55.799929;37.580392
168635;37598;1253;77;119;106;16;Савёловский;LINESTRING (37.580392 55.799929, 37.581667 55.799871);POINT (37.581 55.7999);myData.biz;55.799929;37.580392;55.799871;37.581667
168636;33348;1111;69;105;94;14;Савёловский;LINESTRING (37.581667 55.799871, 37.582001 55.799905);POINT (37.5818 55.7999);myData.biz;55.799871;37.581667;55.799905;37.582001
168637;64113;2137;132;203;181;27;Савёловский;LINESTRING (37.582001 55.799905, 37.582063 55.799907);POINT (37.582 55.7999);myData.biz;55.799905;37.582001;55.799907;37.582063
168638;56687;1889;117;179;160;24;Савёловский;LINESTRING (37.582063 55.799907, 37.582172 55.799911);POINT (37.5821 55.7999);myData.biz;55.799907;37.582063;55.799911;37.582172
168639;52112;1737;107;165;147;22;Савёловский;LINESTRING (37.582172 55.799911, 37.583313 55.799955);POINT (37.5827 55.7999);myData.biz;55.799911;37.582172;55.799955;37.583313
168642;99219;3307;205;314;281;42;Савёловский;LINESTRING (37.580772 55.805345, 37.580823 55.805365);POINT (37.5808 55.8054);myData.biz;55.805345;37.580772;55.805365;37.580823
168643;189517;6317;392;600;536;82;Савёловский;LINESTRING (37.580823 55.805365, 37.581853 55.805526);POINT (37.5813 55.8054);myData.biz;55.805365;37.580823;55.805526;37.581853
168644;20999;699;43;66;59;9;Савёловский;LINESTRING (37.567078 55.798346, 37.56722 55.798198);POINT (37.5671 55.7983);myData.biz;55.798346;37.567078;55.798198;37.56722
168645;14568;485;30;46;41;6;Савёловский;LINESTRING (37.56722 55.798198, 37.566427 55.797954);POINT (37.5668 55.7981);myData.biz;55.798198;37.56722;55.797954;37.566427
168646;22546;751;46;71;63;9;Савёловский;LINESTRING (37.566427 55.797954, 37.566646 55.797717);POINT (37.5665 55.7978);myData.biz;55.797954;37.566427;55.797717;37.566646
168648;31895;1063;66;100;90;13;Савёловский;LINESTRING (37.56184 55.799523, 37.562326 55.799703);POINT (37.5621 55.7996);myData.biz;55.799523;37.56184;55.799703;37.562326
168649;40773;1359;84;129;115;17;Савёловский;LINESTRING (37.562326 55.799703, 37.562257 55.799766);POINT (37.5623 55.7997);myData.biz;55.799703;37.562326;55.799766;37.562257
168650;34839;1161;72;110;98;15;Савёловский;LINESTRING (37.562257 55.799766, 37.562672 55.799918);POINT (37.5625 55.7998);myData.biz;55.799766;37.562257;55.799918;37.562672
168651;7995;266;16;25;22;3;Савёловский;LINESTRING (37.569518 55.798873, 37.570099 55.798908);POINT (37.5698 55.7989);myData.biz;55.798873;37.569518;55.798908;37.570099
168653;15856;528;32;50;44;6;Савёловский;LINESTRING (37.562844 55.799227, 37.562326 55.799703);POINT (37.5626 55.7995);myData.biz;55.799227;37.562844;55.799703;37.562326
168654;2002;66;4;6;5;0;Савёловский;LINESTRING (37.581796 55.801378, 37.581805 55.801344);POINT (37.5818 55.8014);myData.biz;55.801378;37.581796;55.801344;37.581805
168655;2002;66;4;6;5;0;Савёловский;LINESTRING (37.581805 55.801344, 37.581826 55.801233);POINT (37.5818 55.8013);myData.biz;55.801344;37.581805;55.801233;37.581826
168656;2002;66;4;6;5;0;Савёловский;LINESTRING (37.581826 55.801233, 37.581842 55.801153);POINT (37.5818 55.8012);myData.biz;55.801233;37.581826;55.801153;37.581842
168657;2002;66;4;6;5;0;Савёловский;LINESTRING (37.581842 55.801153, 37.581858 55.801069);POINT (37.5819 55.8011);myData.biz;55.801153;37.581842;55.801069;37.581858
168658;26597;886;55;84;75;11;Савёловский;LINESTRING (37.581862 55.80418, 37.581883 55.804122);POINT (37.5819 55.8042);myData.biz;55.80418;37.581862;55.804122;37.581883
168659;26597;886;55;84;75;11;Савёловский;LINESTRING (37.581883 55.804122, 37.582383 55.804186);POINT (37.5821 55.8042);myData.biz;55.804122;37.581883;55.804186;37.582383
168660;29865;995;61;94;84;12;Савёловский;LINESTRING (37.582383 55.804186, 37.582436 55.804194);POINT (37.5824 55.8042);myData.biz;55.804186;37.582383;55.804194;37.582436
168661;201;6;0;0;0;0;Савёловский;LINESTRING (37.582569 55.803707, 37.582026 55.803659);POINT (37.5823 55.8037);myData.biz;55.803707;37.582569;55.803659;37.582026
168662;237;7;0;0;0;0;Савёловский;LINESTRING (37.572677 55.80228, 37.572367 55.802279);POINT (37.5725 55.8023);myData.biz;55.80228;37.572677;55.802279;37.572367
168663;3420;114;7;10;9;1;Савёловский;LINESTRING (37.572367 55.802279, 37.572351 55.801965);POINT (37.5724 55.8021);myData.biz;55.802279;37.572367;55.801965;37.572351
168664;24598;819;50;77;69;10;Савёловский;LINESTRING (37.572351 55.801965, 37.572027 55.801986);POINT (37.5722 55.802);myData.biz;55.801965;37.572351;55.801986;37.572027
168665;39908;1330;82;126;113;17;Савёловский;LINESTRING (37.572027 55.801986, 37.572009 55.802661);POINT (37.572 55.8023);myData.biz;55.801986;37.572027;55.802661;37.572009
168666;18354;611;37;58;51;7;Савёловский;LINESTRING (37.572009 55.802661, 37.571727 55.802613);POINT (37.5719 55.8026);myData.biz;55.802661;37.572009;55.802613;37.571727
168667;17622;587;36;55;49;7;Савёловский;LINESTRING (37.571727 55.802613, 37.571262 55.802534);POINT (37.5715 55.8026);myData.biz;55.802613;37.571727;55.802534;37.571262
168668;17190;573;35;54;48;7;Савёловский;LINESTRING (37.571262 55.802534, 37.570985 55.802746);POINT (37.5711 55.8026);myData.biz;55.802534;37.571262;55.802746;37.570985
168669;17190;573;35;54;48;7;Савёловский;LINESTRING (37.570985 55.802746, 37.570586 55.80323);POINT (37.5708 55.803);myData.biz;55.802746;37.570985;55.80323;37.570586
168670;67594;2253;140;214;191;29;Савёловский;LINESTRING (37.570586 55.80323, 37.570483 55.803237);POINT (37.5705 55.8032);myData.biz;55.80323;37.570586;55.803237;37.570483
168671;67594;2253;140;214;191;29;Савёловский;LINESTRING (37.570483 55.803237, 37.569958 55.803141);POINT (37.5702 55.8032);myData.biz;55.803237;37.570483;55.803141;37.569958
168672;67594;2253;140;214;191;29;Савёловский;LINESTRING (37.569958 55.803141, 37.569564 55.803069);POINT (37.5698 55.8031);myData.biz;55.803141;37.569958;55.803069;37.569564
168675;1287;42;2;3;3;0;Савёловский;LINESTRING (37.56617 55.796891, 37.565412 55.796851);POINT (37.5658 55.7969);myData.biz;55.796891;37.56617;55.796851;37.565412
168676;77799;2593;161;246;220;33;Савёловский;LINESTRING (37.581317 55.803054, 37.580533 55.805263);POINT (37.5809 55.8042);myData.biz;55.803054;37.581317;55.805263;37.580533
168677;22895;763;47;72;64;9;Савёловский;LINESTRING (37.580067 55.805285, 37.58006 55.805296);POINT (37.5801 55.8053);myData.biz;55.805285;37.580067;55.805296;37.58006
