Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
266604;10598;353;21;33;30;4;Южное Медведково;LINESTRING (37.643822 55.875406, 37.643671 55.875394);POINT (37.6437 55.8754);myData.biz;55.875406;37.643822;55.875394;37.643671
266605;10598;353;21;33;30;4;Южное Медведково;LINESTRING (37.643671 55.875394, 37.643292 55.875456);POINT (37.6435 55.8754);myData.biz;55.875394;37.643671;55.875456;37.643292
266606;37455;1248;77;118;106;16;Южное Медведково;LINESTRING (37.643292 55.875456, 37.642661 55.875557);POINT (37.643 55.8755);myData.biz;55.875456;37.643292;55.875557;37.642661
266607;83115;2770;172;263;235;36;Южное Медведково;LINESTRING (37.642661 55.875557, 37.642445 55.875592);POINT (37.6426 55.8756);myData.biz;55.875557;37.642661;55.875592;37.642445
266608;65944;2198;136;208;186;28;Южное Медведково;LINESTRING (37.642445 55.875592, 37.639695 55.875361);POINT (37.6411 55.8755);myData.biz;55.875592;37.642445;55.875361;37.639695
266609;70900;2363;146;224;200;30;Южное Медведково;LINESTRING (37.639695 55.875361, 37.638625 55.875271);POINT (37.6392 55.8753);myData.biz;55.875361;37.639695;55.875271;37.638625
266610;42580;1419;88;134;120;18;Южное Медведково;LINESTRING (37.638625 55.875271, 37.638409 55.875253);POINT (37.6385 55.8753);myData.biz;55.875271;37.638625;55.875253;37.638409
266611;49921;1664;103;158;141;21;Южное Медведково;LINESTRING (37.638409 55.875253, 37.638326 55.875573);POINT (37.6384 55.8754);myData.biz;55.875253;37.638409;55.875573;37.638326
266612;30366;1012;62;96;86;13;Южное Медведково;LINESTRING (37.638326 55.875573, 37.63824 55.875913);POINT (37.6383 55.8757);myData.biz;55.875573;37.638326;55.875913;37.63824
266613;35660;1188;73;112;100;15;Южное Медведково;LINESTRING (37.63824 55.875913, 37.638215 55.875986);POINT (37.6382 55.8759);myData.biz;55.875913;37.63824;55.875986;37.638215
266614;23555;785;48;74;66;10;Южное Медведково;LINESTRING (37.638215 55.875986, 37.638134 55.876245);POINT (37.6382 55.8761);myData.biz;55.875986;37.638215;55.876245;37.638134
266615;17102;570;35;54;48;7;Южное Медведково;LINESTRING (37.638134 55.876245, 37.638068 55.876457);POINT (37.6381 55.8764);myData.biz;55.876245;37.638134;55.876457;37.638068
